time [d],date,hour,day_angle, rain [mm/d], snow [mm/d], temp [C], temp_daily_min [C], temp_daily_max [C],temp_daily_ave [C],temp_monthly_min [C],temp_monthly_max [C], air dens. [kg/m3], air pres. [KPa], rel hum. [-], cloud cover [-], ET radiation [MJ/m2/d], SW radiation [MJ/m2/d], net SW radiation [MJ/m2/d], LW radiation [MJ/m2/d], wind vel. [m/s], PET [mm/d], OW PET [mm/d], daily correction [-], potential melt [mm/d]
5962,2017-04-29,00:00:00.00,2.02267,0.2,0,4.5,0.3,8.4,4.5,14.09,8.39,1.20794,96.5917,0.5,0,34.8455,26.9454,22.98,-0.319472,2,2.0338,2.0338,1,10.301
5963,2017-04-30,00:00:00.00,2.03988,0.4,0,5.5,0.3,10,5.5,14.09,8.39,1.20353,96.6082,0.5,0,35.0814,27.0668,23.0835,-0.314796,2,2.34117,2.34117,1,12.541
5964,2017-05-01,00:00:00.00,2.0571,0,0,7.1,-2.5,13.9,7.1,14.09,8.39,1.19649,96.6345,0.5,0,35.3139,27.1362,23.1427,-0.30684,2,3.27477,3.27477,1,16.1268
5965,2017-05-02,00:00:00.00,2.07431,0,0,10.3,3.2,15.6,10.3,18.33,12.65,1.18248,96.6861,0.5,0,35.5431,27.0546,23.0732,-0.289117,2,3.23434,3.23434,1,23.3058
5966,2017-05-03,00:00:00.00,2.09153,1.2,0,8.5,1.1,13.3,8.5,18.33,12.65,1.19035,96.6572,0.5,0,35.7687,27.3874,23.3572,-0.299388,2,3.02171,3.02171,1,19.1601
5967,2017-05-04,00:00:00.00,2.10874,1.8,0,9.5,-0.5,15.4,9.5,18.33,12.65,1.18598,96.6733,0.5,0,35.9909,27.4789,23.4353,-0.293779,2,3.60303,3.60303,1,21.334
5968,2017-05-05,00:00:00.00,2.12595,0.4,0,8.3,7.1,10.2,8.3,18.33,12.65,1.19123,96.654,0.5,0,36.2094,27.7533,23.6693,-0.300481,2,1.53023,1.53023,1,18.5701
5969,2017-05-06,00:00:00.00,2.14317,0.8,0,8.7,7,10.7,8.7,18.33,12.65,1.18947,96.6604,0.5,0,36.4243,27.8901,23.7861,-0.298285,2,1.70747,1.70747,1,19.3938
5970,2017-05-07,00:00:00.00,2.16038,0,0,11.4,5.8,17,11.4,18.33,12.65,1.17768,96.7036,0.5,0,36.6356,27.8129,23.7202,-0.282449,2,3.29237,3.29237,1,25.3205
5971,2017-05-08,00:00:00.00,2.1776,0,0,10.4,4.7,16.1,10.4,18.33,12.65,1.18205,96.6877,0.5,0,36.843,28.0702,23.9396,-0.288523,2,3.22605,3.22605,1,23.0169
5972,2017-05-09,00:00:00.00,2.19481,4.7,0,6.5,3.2,11.8,6.5,18.33,12.65,1.19913,96.6247,0.5,0,37.0466,28.5604,24.3577,-0.309892,2,2.42783,2.42783,1,14.3349
5973,2017-05-10,00:00:00.00,2.21203,0,0,3.4,-1.4,8.1,3.4,18.33,12.65,1.21282,96.5733,0.5,0,37.2464,28.9407,24.6821,-0.324359,2,2.23819,2.23819,1,7.47217
5974,2017-05-11,00:00:00.00,2.22924,0,0,7.4,-1.4,14.8,7.4,18.33,12.65,1.19517,96.6394,0.5,0,37.4422,28.8026,24.5643,-0.305282,2,3.49248,3.49248,1,16.2073
5975,2017-05-12,00:00:00.00,2.24645,0,0,12.1,1.2,20.6,12.1,18.33,12.65,1.17464,96.7147,0.5,0,37.6341,28.5242,24.3269,-0.278048,2,4.55793,4.55793,1,26.4117
5976,2017-05-13,00:00:00.00,2.26367,10.1,0,13.8,6,21.8,13.8,18.33,12.65,1.16724,96.7413,0.5,0,37.8219,28.4891,24.297,-0.266839,2,4.36891,4.36891,1,30.0224
5977,2017-05-14,00:00:00.00,2.28088,0.2,0,14.8,9.3,21.3,14.8,18.33,12.65,1.16289,96.7568,0.5,0,38.0057,28.5174,24.321,-0.259895,2,3.94704,3.94704,1,32.0929
5978,2017-05-15,00:00:00.00,2.2981,15.3,0,13.9,8.3,20.1,13.9,18.33,12.65,1.1668,96.7429,0.5,0,38.1853,28.759,24.5271,-0.266157,2,3.82394,3.82394,1,30.0447
5979,2017-05-16,00:00:00.00,2.31531,1,0,14.1,7.4,19.2,14.1,18.33,12.65,1.16593,96.746,0.5,0,38.3608,28.8717,24.6233,-0.264784,2,3.86575,3.86575,1,30.3811
5980,2017-05-17,00:00:00.00,2.33252,0,0,14.6,5.5,20.3,14.6,18.33,12.65,1.16376,96.7537,0.5,0,38.532,28.9459,24.6865,-0.261305,2,4.41684,4.41684,1,31.3613
5981,2017-05-18,00:00:00.00,2.34974,0,0,17.9,11.5,23.3,17.9,18.33,12.65,1.14941,96.8043,0.5,0,38.699,28.6567,24.4399,-0.236667,2,4.36438,4.36438,1,38.3334
5982,2017-05-19,00:00:00.00,2.36695,0,0,17.9,8.3,24.7,17.9,18.33,12.65,1.14941,96.8043,0.5,0,38.8617,28.7799,24.545,-0.236667,2,5.16685,5.16685,1,38.2199
5983,2017-05-20,00:00:00.00,2.38417,0,0,19.4,10.3,25.8,19.4,18.33,12.65,1.14288,96.8269,0.5,0,39.02,28.6877,24.4664,-0.224476,2,5.25545,5.25545,1,41.3026
5984,2017-05-21,00:00:00.00,2.40138,0,0,13.1,8.7,16.3,13.1,18.33,12.65,1.17028,96.7304,0.5,0,39.1739,29.6107,25.2536,-0.271545,2,3.06885,3.06885,1,27.8109
5985,2017-05-22,00:00:00.00,2.4186,0,0,13.1,6.7,18.8,13.1,18.33,12.65,1.17028,96.7304,0.5,0,39.3234,29.7258,25.3517,-0.271545,2,3.88701,3.88701,1,27.7341
5986,2017-05-23,00:00:00.00,2.43581,0,0,12.7,4.3,19.2,12.7,18.33,12.65,1.17202,96.7241,0.5,0,39.4684,29.8815,25.4845,-0.274177,2,4.27323,4.27323,1,26.8148
5987,2017-05-24,00:00:00.00,2.45302,1.7,0,16.1,5.8,23,16.1,18.33,12.65,1.15724,96.7769,0.5,0,39.6089,29.5847,25.2314,-0.250472,2,5.12118,5.12118,1,33.9043
5988,2017-05-25,00:00:00.00,2.47024,3,0,12.2,8.6,16.1,12.2,18.33,12.65,1.1742,96.7162,0.5,0,39.7448,30.1486,25.7123,-0.277409,2,3.00294,3.00294,1,25.6258
5989,2017-05-26,00:00:00.00,2.48745,0,0,12.3,7,17.4,12.3,18.33,12.65,1.17376,96.7178,0.5,0,39.8761,30.2388,25.7892,-0.276768,2,3.55968,3.55968,1,25.7718
5990,2017-05-27,00:00:00.00,2.50467,0,0,14.7,7.3,21.5,14.7,18.33,12.65,1.16332,96.7553,0.5,0,40.0029,30.0593,25.6361,-0.260602,2,4.50539,4.50539,1,30.7264
5991,2017-05-28,00:00:00.00,2.52188,0,0,16,6.2,23.8,16,18.33,12.65,1.15767,96.7753,0.5,0,40.1249,29.9886,25.5759,-0.251213,2,5.23241,5.23241,1,33.3657
5992,2017-05-29,00:00:00.00,2.5391,0,0,19.6,8,27.8,19.6,18.33,12.65,1.14201,96.8299,0.5,0,40.2423,29.5717,25.2203,-0.222803,2,6.15887,6.15887,1,40.7809
5993,2017-05-30,00:00:00.00,2.55631,0,0,22.4,14.1,29.9,22.4,18.33,12.65,1.12977,96.8715,0.5,0,40.355,29.2053,24.9079,-0.198159,2,5.93015,5.93015,1,46.5054
5994,2017-05-31,00:00:00.00,2.57352,2.3,0,20.2,13.4,27.9,20.2,18.33,12.65,1.13939,96.8389,0.5,0,40.4628,29.6431,25.2812,-0.217713,2,5.38441,5.38441,1,41.85
5995,2017-06-01,00:00:00.00,2.59074,0,0,17,9.7,21.8,17,18.33,12.65,1.15332,96.7906,0.5,0,40.566,30.1878,25.7458,-0.24368,2,4.51594,4.51594,1,35.1493
5996,2017-06-02,00:00:00.00,2.60795,0,0,14.1,5.8,21.1,14.1,21.98,16.2,1.16593,96.746,0.5,0,40.6643,30.6344,26.1267,-0.264784,2,4.6662,4.6662,1,29.0968
5997,2017-06-03,00:00:00.00,2.62517,0,0,16.2,4.1,25.1,16.2,21.98,16.2,1.1568,96.7784,0.5,0,40.7577,30.4395,25.9604,-0.249728,2,5.84,5.84,1,33.3685
5998,2017-06-04,00:00:00.00,2.64238,12.5,0,19,8.6,27.7,19,21.98,16.2,1.14462,96.8209,0.5,0,40.8463,30.1106,25.6799,-0.227789,2,6.04131,6.04131,1,39.0667
5999,2017-06-05,00:00:00.00,2.65959,7.4,0,14.5,7.7,20.4,14.5,21.98,16.2,1.16419,96.7522,0.5,0,40.93,30.7869,26.2567,-0.262006,2,4.33272,4.33272,1,29.7638
6000,2017-06-06,00:00:00.00,2.67681,0,0,14.8,6.4,21.4,14.8,21.98,16.2,1.16289,96.7568,0.5,0,41.0088,30.809,26.2756,-0.259895,2,4.76162,4.76162,1,30.3311
6001,2017-06-07,00:00:00.00,2.69402,0.6,0,17.2,12.4,24.9,17.2,21.98,16.2,1.15245,96.7937,0.5,0,41.0827,30.5467,26.0519,-0.242141,2,4.67515,4.67515,1,35.1963
6002,2017-06-08,00:00:00.00,2.71124,0.2,0,13.6,9.2,18.5,13.6,21.98,16.2,1.16811,96.7382,0.5,0,41.1516,31.0634,26.4926,-0.268197,2,3.62386,3.62386,1,27.79
6003,2017-06-09,00:00:00.00,2.72845,0,0,15.7,9,22,15.7,21.98,16.2,1.15898,96.7707,0.5,0,41.2155,30.849,26.3097,-0.253419,2,4.57816,4.57816,1,32.0382
6004,2017-06-10,00:00:00.00,2.74567,1,0,18.5,7,26.2,18.5,21.98,16.2,1.1468,96.8134,0.5,0,41.2744,30.5022,26.0139,-0.231866,2,6.03743,6.03743,1,37.705
6005,2017-06-11,00:00:00.00,2.76288,0,0,16,10.1,21.6,16,21.98,16.2,1.15767,96.7753,0.5,0,41.3283,30.8939,26.348,-0.251213,2,4.3564,4.3564,1,32.5719
6006,2017-06-12,00:00:00.00,2.78009,0.2,0,20.1,9,27.1,20.1,21.98,16.2,1.13982,96.8374,0.5,0,41.3772,30.3323,25.869,-0.218569,2,6.13556,6.13556,1,40.8748
6007,2017-06-13,00:00:00.00,2.79731,0,0,20.3,12.8,24.4,20.3,21.98,16.2,1.13895,96.8404,0.5,0,41.4211,30.3325,25.8692,-0.216855,2,4.94299,4.94299,1,41.2411
6008,2017-06-14,00:00:00.00,2.81452,0,0,14.2,8.1,18.1,14.2,21.98,16.2,1.1655,96.7475,0.5,0,41.4599,31.2233,26.6289,-0.264093,2,3.85827,3.85827,1,28.8229
6009,2017-06-15,00:00:00.00,2.83174,0,0,14.5,6.4,21.5,14.5,21.98,16.2,1.16419,96.7522,0.5,0,41.4936,31.2114,26.6188,-0.262006,2,4.78946,4.78946,1,29.4085
6010,2017-06-16,00:00:00.00,2.84895,3.9,0,18.6,5.7,26.9,18.6,21.98,16.2,1.14636,96.8149,0.5,0,41.5223,30.6703,26.1573,-0.231057,2,6.39978,6.39978,1,37.6975
6011,2017-06-17,00:00:00.00,2.86617,3.1,0,16.2,11.7,21.2,16.2,21.98,16.2,1.1568,96.7784,0.5,0,41.5459,31.0295,26.4636,-0.249728,2,4.0039,4.0039,1,32.8133
6012,2017-06-18,00:00:00.00,2.88338,0,0,14,8.3,19,14,21.98,16.2,1.16637,96.7444,0.5,0,41.5644,31.3265,26.7169,-0.265472,2,3.97608,3.97608,1,28.3425
6013,2017-06-19,00:00:00.00,2.90059,0,0,16.3,8.3,23.2,16.3,21.98,16.2,1.15637,96.7799,0.5,0,41.5779,31.0397,26.4723,-0.248981,2,5.03296,5.03296,1,32.9849
6014,2017-06-20,00:00:00.00,2.91781,0,0,19.3,7.6,28.1,19.3,21.98,16.2,1.14331,96.8254,0.5,0,41.5862,30.6109,26.1066,-0.225309,2,6.42413,6.42413,1,39.0428
6015,2017-06-21,00:00:00.00,2.93502,0,0,22.7,12.3,29.4,22.7,21.98,16.2,1.12845,96.8759,0.5,0,41.5894,30.0503,25.6285,-0.195382,2,6.40546,6.40546,1,45.9101
6016,2017-06-22,00:00:00.00,2.95224,0,0,18.1,9.5,24.6,18.1,21.98,16.2,1.14854,96.8073,0.5,0,41.5876,30.7926,26.2616,-0.235078,2,5.33533,5.33533,1,36.6015
6017,2017-06-23,00:00:00.00,2.96945,42.6,0,20.4,8.3,31.9,20.4,21.98,16.2,1.13852,96.8419,0.5,0,41.5807,30.433,25.955,-0.215994,2,7.09619,7.09619,1,41.2506
6018,2017-06-24,00:00:00.00,2.98666,0,0,18.3,13.6,23.1,18.3,21.98,16.2,1.14767,96.8104,0.5,0,41.5687,30.7491,26.2245,-0.233478,2,4.25353,4.25353,1,37.006
6019,2017-06-25,00:00:00.00,3.00388,0,0,19.4,12.4,25.8,19.4,21.98,16.2,1.14288,96.8269,0.5,0,41.5516,30.5699,26.0717,-0.224476,2,5.20352,5.20352,1,39.2359
6020,2017-06-26,00:00:00.00,3.02109,0.6,0,19.2,10.9,25,19.2,21.98,16.2,1.14375,96.8239,0.5,0,41.5294,30.5845,26.0841,-0.226138,2,5.30617,5.30617,1,38.8405
6021,2017-06-27,00:00:00.00,3.03831,0,0,16.6,10.1,20.6,16.6,21.98,16.2,1.15506,96.7845,0.5,0,41.5022,30.9423,26.3893,-0.246726,2,4.2544,4.2544,1,33.5919
6022,2017-06-28,00:00:00.00,3.05552,0.2,0,16.1,10.3,19.8,16.1,21.98,16.2,1.15724,96.7769,0.5,0,41.4699,30.9862,26.4267,-0.250472,2,3.98482,3.98482,1,32.5939
6023,2017-06-29,00:00:00.00,3.07274,0,0,18.4,10.6,27.3,18.4,21.98,16.2,1.14723,96.8119,0.5,0,41.4326,30.6339,26.1262,-0.232674,2,5.63668,5.63668,1,37.2694
6024,2017-06-30,00:00:00.00,3.08995,6.5,0,15.4,12.5,17.3,15.4,21.98,16.2,1.16028,96.7661,0.5,0,41.3902,31.0191,26.4548,-0.255602,2,2.76867,2.76867,1,31.2119
6025,2017-07-01,00:00:00.00,3.10716,2.4,0,16.3,8.9,21.8,16.3,21.98,16.2,1.15637,96.7799,0.5,0,41.3429,30.8645,26.3229,-0.248981,2,4.65655,4.65655,1,33.0592
6026,2017-07-02,00:00:00.00,3.12438,11.2,0,15.4,8.6,20.7,15.4,24.17,18.07,1.16028,96.7661,0.5,0,41.2905,30.9444,26.3911,-0.255602,2,4.38526,4.38526,1,31.2586
6027,2017-07-03,00:00:00.00,3.14159,0.2,0,15.9,13.3,20.7,15.9,24.17,18.07,1.15811,96.7738,0.5,0,41.2332,30.836,26.2986,-0.251951,2,3.47622,3.47622,1,32.3022
6028,2017-07-04,00:00:00.00,3.15881,0.6,0,16.5,11.9,22.1,16.5,24.17,18.07,1.1555,96.783,0.5,0,41.1709,30.7091,26.1904,-0.24748,2,4.14761,4.14761,1,33.5539
6029,2017-07-05,00:00:00.00,3.17602,0,0,17.1,13,22.7,17.1,24.17,18.07,1.15289,96.7921,0.5,0,41.1036,30.5765,26.0773,-0.242912,2,4.10871,4.10871,1,34.8112
6030,2017-07-06,00:00:00.00,3.19324,0,0,17.2,11.4,22.5,17.2,24.17,18.07,1.15245,96.7937,0.5,0,41.0314,30.5088,26.0196,-0.242141,2,4.40008,4.40008,1,35.0554
6031,2017-07-07,00:00:00.00,3.21045,0.9,0,18.4,10.6,25.5,18.4,24.17,18.07,1.14723,96.8119,0.5,0,40.9544,30.2801,25.8245,-0.232674,2,5.26279,5.26279,1,37.548
6032,2017-07-08,00:00:00.00,3.22766,2.1,0,21.3,15,28.3,21.3,24.17,18.07,1.13458,96.8552,0.5,0,40.8724,29.7688,25.3885,-0.208113,2,5.35978,5.35978,1,43.5241
6033,2017-07-09,00:00:00.00,3.24488,1.3,0,19.8,13.9,24.4,19.8,24.17,18.07,1.14113,96.8329,0.5,0,40.7857,29.9446,25.5384,-0.221118,2,4.56987,4.56987,1,40.5167
6034,2017-07-10,00:00:00.00,3.26209,4.6,0,20.4,14.1,27,20.4,24.17,18.07,1.13852,96.8419,0.5,0,40.6941,29.7833,25.4008,-0.215994,2,5.13456,5.13456,1,41.8077
6035,2017-07-11,00:00:00.00,3.27931,1.9,0,20.4,14.2,28.3,20.4,24.17,18.07,1.13852,96.8419,0.5,0,40.5977,29.7123,25.3403,-0.215994,2,5.35535,5.35535,1,41.8746
6036,2017-07-12,00:00:00.00,3.29652,6.4,0,17.9,13.6,24.2,17.9,24.17,18.07,1.14941,96.8043,0.5,0,40.4965,30.0117,25.5956,-0.236667,2,4.32865,4.32865,1,36.8049
6037,2017-07-13,00:00:00.00,3.31373,12.2,0,17,11.8,23.3,17,24.17,18.07,1.15332,96.7906,0.5,0,40.3906,30.0575,25.6347,-0.24368,2,4.38352,4.38352,1,35.0163
6038,2017-07-14,00:00:00.00,3.33095,0,0,12.7,6.9,18.1,12.7,24.17,18.07,1.17202,96.7241,0.5,0,40.28,30.5058,26.0169,-0.274177,2,3.78105,3.78105,1,26.2078
6039,2017-07-15,00:00:00.00,3.34816,11.2,0,12.2,6.5,18.4,12.2,24.17,18.07,1.1742,96.7162,0.5,0,40.1648,30.4729,25.9889,-0.277409,2,3.82256,3.82256,1,25.2248
6040,2017-07-16,00:00:00.00,3.36538,0.8,0,14.2,8.1,19.3,14.2,24.17,18.07,1.1655,96.7475,0.5,0,40.0449,30.1535,25.7165,-0.264093,2,3.94385,3.94385,1,29.4193
6041,2017-07-17,00:00:00.00,3.38259,0,0,17.6,9.8,23.5,17.6,24.17,18.07,1.15071,96.7997,0.5,0,39.9204,29.6227,25.2638,-0.23903,2,4.81031,4.81031,1,36.5399
6042,2017-07-18,00:00:00.00,3.39981,3.4,0,18,12.9,22.2,18,24.17,18.07,1.14897,96.8058,0.5,0,39.7914,29.4703,25.1338,-0.235874,2,3.9951,3.9951,1,37.4518
6043,2017-07-19,00:00:00.00,3.41702,0,0,18.4,12.5,24.4,18.4,24.17,18.07,1.14723,96.8119,0.5,0,39.6579,29.3138,25.0004,-0.232674,2,4.55434,4.55434,1,38.3706
6044,2017-07-20,00:00:00.00,3.43423,0.2,0,21.1,11.6,29.5,21.1,24.17,18.07,1.13546,96.8523,0.5,0,39.5198,28.8061,24.5674,-0.209885,2,5.98143,5.98143,1,44.1038
6045,2017-07-21,00:00:00.00,3.45145,0.2,0,22.1,16.9,28.9,22.1,24.17,18.07,1.13108,96.867,0.5,0,39.3773,28.5399,24.3403,-0.200909,2,5.00523,5.00523,1,46.3055
6046,2017-07-22,00:00:00.00,3.46866,0,0,20.5,13.3,27.3,20.5,24.17,18.07,1.13808,96.8434,0.5,0,39.2305,28.6848,24.4639,-0.21513,2,5.17012,5.17012,1,43.0598
6047,2017-07-23,00:00:00.00,3.48588,7.8,0,19.7,12.5,27.4,19.7,24.17,18.07,1.14157,96.8314,0.5,0,39.0792,28.6925,24.4704,-0.221962,2,5.20217,5.20217,1,41.4854
6048,2017-07-24,00:00:00.00,3.50309,1.7,0,18.3,12.6,24.4,18.3,24.17,18.07,1.14767,96.8104,0.5,0,38.9237,28.7763,24.542,-0.233478,2,4.43891,4.43891,1,38.6386
6049,2017-07-25,00:00:00.00,3.52031,1.9,0,16.6,10.6,21.8,16.6,24.17,18.07,1.15506,96.7845,0.5,0,38.7638,28.8827,24.6326,-0.246726,2,4.10401,4.10401,1,35.1439
6050,2017-07-26,00:00:00.00,3.53752,0,0,15,12.9,20.4,15,24.17,18.07,1.16202,96.7599,0.5,0,38.5998,28.9558,24.695,-0.258475,2,3.18862,3.18862,1,31.8446
6051,2017-07-27,00:00:00.00,3.55473,23.3,0,14.5,12.8,18.2,14.5,24.17,18.07,1.16419,96.7522,0.5,0,38.4315,28.8857,24.6352,-0.262006,2,2.65278,2.65278,1,30.8705
6052,2017-07-28,00:00:00.00,3.57195,0.6,0,17.1,13.9,22.1,17.1,24.17,18.07,1.15289,96.7921,0.5,0,38.2591,28.4345,24.2504,-0.242912,2,3.51626,3.51626,1,36.5117
6053,2017-07-29,00:00:00.00,3.58916,0.6,0,17.2,11.8,22.3,17.2,24.17,18.07,1.15245,96.7937,0.5,0,38.0827,28.2873,24.1249,-0.242141,2,3.97195,3.97195,1,36.8344
6054,2017-07-30,00:00:00.00,3.60638,0,0,19,12.1,26,19,24.17,18.07,1.14462,96.8209,0.5,0,37.9021,27.9082,23.8015,-0.227789,2,4.78226,4.78226,1,40.8126
6055,2017-07-31,00:00:00.00,3.62359,0.8,0,21.9,11.8,32,21.9,24.17,18.07,1.13196,96.8641,0.5,0,37.7176,27.3412,23.3179,-0.202728,2,6.18906,6.18906,1,47.1876
6056,2017-08-01,00:00:00.00,3.6408,0.2,0,22.6,15.4,30,22.6,24.17,18.07,1.12889,96.8744,0.5,0,37.5292,27.0902,23.1039,-0.196311,2,5.32771,5.32771,1,48.8496
6057,2017-08-02,00:00:00.00,3.65802,5.8,0,22.8,14.8,33.6,22.8,23.88,17.64,1.12802,96.8773,0.5,0,37.3368,26.9152,22.9546,-0.194451,2,6.04445,6.04445,1,49.4404
6058,2017-08-03,00:00:00.00,3.67523,0,0,21.6,16.7,27.8,21.6,23.88,17.64,1.13327,96.8597,0.5,0,37.1406,26.956,22.9895,-0.205434,2,4.48354,4.48354,1,46.9917
6059,2017-08-04,00:00:00.00,3.69245,1,0,21.2,15.4,26.4,21.2,23.88,17.64,1.13502,96.8537,0.5,0,36.9407,26.8662,22.9128,-0.209001,2,4.3942,4.3942,1,46.275
6060,2017-08-05,00:00:00.00,3.70966,0,0,20.5,14,26.4,20.5,23.88,17.64,1.13808,96.8434,0.5,0,36.737,26.8153,22.8694,-0.21513,2,4.55645,4.55645,1,44.8985
6061,2017-08-06,00:00:00.00,3.72688,1.6,0,19.9,12.4,28.4,19.9,23.88,17.64,1.1407,96.8344,0.5,0,36.5296,26.7436,22.8083,-0.220271,2,5.06594,5.06594,1,43.7342
6062,2017-08-07,00:00:00.00,3.74409,0,0,16,7.3,20.5,16,23.88,17.64,1.15767,96.7753,0.5,0,36.3186,27.0842,23.0987,-0.251213,2,4.10154,4.10154,1,35.2858
6063,2017-08-08,00:00:00.00,3.7613,0,0,15.2,5.9,23.6,15.2,23.88,17.64,1.16115,96.763,0.5,0,36.104,27.0108,23.0361,-0.257044,2,4.60968,4.60968,1,33.6401
6064,2017-08-09,00:00:00.00,3.77852,4.5,0,18.6,8.1,25.4,18.6,23.88,17.64,1.14636,96.8149,0.5,0,35.886,26.4293,22.5402,-0.231057,2,4.99647,4.99647,1,41.3125
6065,2017-08-10,00:00:00.00,3.79573,25.4,0,20.1,14.6,25.7,20.1,23.88,17.64,1.13982,96.8374,0.5,0,35.6644,26.0591,22.2245,-0.218569,2,4.14143,4.14143,1,44.8063
6066,2017-08-11,00:00:00.00,3.81295,0,0,17.6,15.1,19.7,17.6,23.88,17.64,1.15071,96.7997,0.5,0,35.4395,26.2139,22.3565,-0.23903,2,2.47448,2.47448,1,39.3776
6067,2017-08-12,00:00:00.00,3.83016,14.7,0,15.9,12.2,17.9,15.9,23.88,17.64,1.15811,96.7738,0.5,0,35.2113,26.2397,22.3785,-0.251951,2,2.60534,2.60534,1,35.7064
6068,2017-08-13,00:00:00.00,3.84738,0,0,14.7,11.6,18,14.7,23.88,17.64,1.16332,96.7553,0.5,0,34.9798,26.1928,22.3385,-0.260602,2,2.64488,2.64488,1,33.1357
6069,2017-08-14,00:00:00.00,3.86459,0.9,0,15.7,9.3,20.1,15.7,23.88,17.64,1.15898,96.7707,0.5,0,34.7451,25.9006,22.0892,-0.253419,2,3.51775,3.51775,1,35.5244
6070,2017-08-15,00:00:00.00,3.8818,0,0,15.5,7.3,23.4,15.5,23.88,17.64,1.15985,96.7676,0.5,0,34.5073,25.7379,21.9505,-0.254877,2,4.24016,4.24016,1,35.2065
6071,2017-08-16,00:00:00.00,3.89902,0.5,0,20.1,9.4,27.6,20.1,23.88,17.64,1.13982,96.8374,0.5,0,34.2664,24.9936,21.3157,-0.218569,2,5.09516,5.09516,1,45.8318
6072,2017-08-17,00:00:00.00,3.91623,5.6,0,17.3,11,20.9,17.3,23.88,17.64,1.15202,96.7952,0.5,0,34.0225,25.1568,21.4549,-0.241367,2,3.45546,3.45546,1,39.6016
6073,2017-08-18,00:00:00.00,3.93345,0,0,18.8,10.1,25.7,18.8,23.88,17.64,1.14549,96.8179,0.5,0,33.7757,24.7847,21.1375,-0.229428,2,4.49016,4.49016,1,43.205
6074,2017-08-19,00:00:00.00,3.95066,15.5,0,22.1,14.7,29,22.1,23.88,17.64,1.13108,96.867,0.5,0,33.526,24.1554,20.6009,-0.200909,2,4.65197,4.65197,1,50.9908
6075,2017-08-20,00:00:00.00,3.96787,0,0,16,10.1,21,16,23.88,17.64,1.15767,96.7753,0.5,0,33.2736,24.7223,21.0843,-0.251213,2,3.41463,3.41463,1,37.0643
6076,2017-08-21,00:00:00.00,3.98509,0,0,13.9,8.4,21,13.9,23.88,17.64,1.1668,96.7429,0.5,0,33.0183,24.7404,21.0998,-0.266157,2,3.41676,3.41676,1,32.3295
6077,2017-08-22,00:00:00.00,4.0023,0,0,13.7,7.9,18.2,13.7,23.88,17.64,1.16767,96.7397,0.5,0,32.7605,24.5573,20.9436,-0.267519,2,3.04575,3.04575,1,31.9937
6078,2017-08-23,00:00:00.00,4.01952,0,0,12.7,5.6,17.9,12.7,23.88,17.64,1.17202,96.7241,0.5,0,32.5,24.4465,20.8491,-0.274177,2,3.19706,3.19706,1,29.7796
6079,2017-08-24,00:00:00.00,4.03673,0,0,12,4,20,12,23.88,17.64,1.17507,96.7131,0.5,0,32.2371,24.3018,20.7257,-0.278684,2,3.53384,3.53384,1,28.2539
6080,2017-08-25,00:00:00.00,4.05395,0,0,17,6.2,25.8,17,23.88,17.64,1.15332,96.7906,0.5,0,31.9717,23.5985,20.1258,-0.24368,2,4.52989,4.52989,1,40.1918
6081,2017-08-26,00:00:00.00,4.07116,4.1,0,17.4,10.9,24.8,17.4,23.88,17.64,1.15158,96.7967,0.5,0,31.704,23.3458,19.9104,-0.240591,2,3.8263,3.8263,1,41.3083
6082,2017-08-27,00:00:00.00,4.08837,6.3,0,18.3,12.3,24.9,18.3,23.88,17.64,1.14767,96.8104,0.5,0,31.434,23.0346,19.6449,-0.233478,2,3.70431,3.70431,1,43.6262
6083,2017-08-28,00:00:00.00,4.10559,0,0,17.9,12.1,21.9,17.9,23.88,17.64,1.14941,96.8043,0.5,0,31.1619,22.8685,19.5032,-0.236667,2,3.20272,3.20272,1,42.8514
6084,2017-08-29,00:00:00.00,4.1228,0,0,14.6,8,21.6,14.6,23.88,17.64,1.16376,96.7537,0.5,0,30.8876,22.9963,19.6122,-0.261305,2,3.39401,3.39401,1,35.0985
6085,2017-08-30,00:00:00.00,4.14002,0,0,16.9,6.8,25.7,16.9,23.88,17.64,1.15376,96.7891,0.5,0,30.6113,22.548,19.2299,-0.244446,2,4.24674,4.24674,1,40.7991
6086,2017-08-31,00:00:00.00,4.15723,1.1,0,21.3,10.6,27.7,21.3,23.88,17.64,1.13458,96.8552,0.5,0,30.333,21.8253,18.6136,-0.208113,2,4.51029,4.51029,1,51.6391
6087,2017-09-01,00:00:00.00,4.17445,14.7,0,18.9,14,25.9,18.9,23.88,17.64,1.14506,96.8194,0.5,0,30.0529,21.895,18.673,-0.22861,2,3.49897,3.49897,1,46.0151
6088,2017-09-02,00:00:00.00,4.19166,26.1,0,12.2,10.5,14,12.2,18.88,13.13,1.1742,96.7162,0.5,0,29.771,22.3282,19.0425,-0.277409,2,1.53661,1.53661,1,29.8293
6089,2017-09-03,00:00:00.00,4.20887,0,0,12.1,8.1,16.4,12.1,18.88,13.13,1.17464,96.7147,0.5,0,29.4874,22.1111,18.8573,-0.278048,2,2.33594,2.33594,1,29.7109
6090,2017-09-04,00:00:00.00,4.22609,1.2,0,11.1,6.5,16.3,11.1,18.88,13.13,1.17899,96.6989,0.5,0,29.2023,21.9643,18.732,-0.284297,2,2.42964,2.42964,1,27.3718
